uid	topic	url	derived_uid	lang_id	lang_manual	content_date
IC0011VKN	T102	http://gordonua.com/day_question/maidan-ultimatum.html	HC000Q7Y3	rus	rus,ukr	2014-02-22
IC0011VKT	T102	http://www.pravda.com.ua/rus/news/2017/08/25/7153179/	HC000Q81J	rus	rus	2017-08-25
IC0011VL0	T102	http://www.aif.ru/euromaidan/prediction/1112824	HC000Q7Y5	rus	rus	2014-02-25
IC0011VO9	T102	https://news.rambler.ru/world/35408952-samolet-yanukovicha-pytalis-posadit-s-pomoschyu-istrebiteley/?updated	HC000Q7Y6	rus	rus	2017-11-28
IC0011VON	T103	https://birdinflight.com/ru/mir/ivan-bubenchik-ya-ubil-ih-v-zatylok-eto-pravda.html	HC000Q7QR	rus	rus	2016-02-19
IC0011VP6	T103	https://soundcloud.com/hromadske-radio/24-01-14-2	HC000Q7PB	rus	rus	2014-01-24
IC0011VPY	T102	https://www.svoboda.org/a/25274030.html	HC000Q7Y7	rus	rus	2014-02-23
IC0011VU4	T102	https://point.md/ru/novosti/v-mire/pogranichniki-ne-vipustili-iz-ukraini-samolet-yanukovicha/6	HC000Q7YH	rus	rus	2014-02-23
IC0011W2L	T103	http://oplot.info/node/48129	HC000Q7R3	rus	rus	2017-11-27
IC0011W6Z	T103	https://24tv.ua/ru/gpu_ne_znaet_strelyali_li_v_maydanovtsev_snayperi_n453821	HC000Q7QD	rus	rus,ukr	2014-06-13
IC0011WD6	T101	http://0serg.livejournal.com/147655.html	HC000Q7WU	rus	rus	2014-08-08
IC0011TIJ	T103	http://www.bbc.com/news/magazine-31359021	HC00002ZU	eng	eng	2015-02-12
IC0011TKU	T103	http://stormcloudsgathering.com/the-ukraine-crisis-what-youre-not-being-told/	HC0000301	eng	eng	2014-03-12
IC0011TKW	T103	http://www.thedailybeast.com/new-evidence-russian-spies-backed-kievs-killers	HC0000302	eng	eng	2014-04-03
IC0011SUK	T101	http://www.bbc.com/news/world-europe-28357880	HC000031D	eng	eng	2016-09-28
IC0011TS8	T101	https://www.forbes.com/sites/paulroderickgregory/2015/10/14/mh17-a-tragic-mistake-or-deliberate-state-murder/#588054b240dc	HC00038RQ	eng	eng	2015-10-14
IC0011WQB	T101	https://www.youtube.com/watch?v=mBU-lKeDy70	IC0011WQF	eng	eng	n/a
IC0011WRN	T103	https://www.youtube.com/watch?v=j4xqxzqs7Eo	IC0011WRQ	eng	eng,ukr	n/a
IC0011X0B	T101	https://www.youtube.com/watch?v=YwqXWdY7iAs	IC0011X0E	rus	rus	n/a
IC0011X3M	T102	https://www.youtube.com/watch?v=kH_gVSV_myQ	IC0011X3O	und	rus	n/a
IC0011XY7	T101	https://www.youtube.com/watch?v=GrR8hsGdYRU	IC0011XYA	rus,ukr	rus,ukr	n/a
IC0011XYE	T101	https://www.youtube.com/watch?v=L-zTjGU6XMs	IC0011XYI	und	ukr	n/a
IC0011XZL	T101	https://www.youtube.com/watch?v=Ut1JExQKV-0	IC0011XZP	ukr	ukr	n/a
IC0011Y1G	T102	https://www.youtube.com/watch?v=ZnrQfsLA8mo	IC0011Y1J	rus,ukr	rus,ukr	n/a
IC0011Y1N	T102	https://www.youtube.com/watch?v=v8Q224djBvo	IC0011Y1Q	rus,ukr	rus,ukr	n/a
IC0011YFK	T101	https://espreso.tv/news/2014/07/17/litak_boyinh_777_malaziyskykh_avialiniy_vpav_v_rayoni_mista_shakhtarsk_doneckoyi_oblasti	HC000T6JD	ukr	rus,ukr	2014-07-17
IC0011YGS	T101	https://espreso.tv/news/2014/09/09/ochevydci_stverdzhuyut__scho_u_quotbukaquot__yakyy_zbyv_boeing_777__buv_rosiyskyy_ekipazh____bbc	HC000T6J9	ukr	ukr	2014-09-09
IC0011WPM	T101	https://www.unian.info/war/2033551-mh17crash-shronicles-of-russian-lies.html	HC000Q7V9	eng	eng	2017-07-17
IC0011WVG	T102	http://www.vinnitsa.info/news/zhiviy-yanukovich-pereyihav-u-sochi-razom-z-lyuboyu-polezhay.html	HC000Q81N	ukr	ukr	2014-06-13
IC0011WW0	T102	https://zbruc.eu/node/33182	HC000Q81Q	ukr	ukr	2015-02-25
IC0011WZE	T103	https://birdinflight.com/world/maidan-activist-ivan-bubenchyk-it-s-true-i-shot-them-in-the-back-of-the-head.html	HC000Q7ZX	eng	eng	2016-02-19
IC0011X0I	T102	https://www.yaplakal.com/forum1/topic741727.html?hl=%D1%81%D0%B0%D0%BC%D0%BE%D0%BB%D0%B5%D1%82+%D1%8F%D0%BD%D1%83%D0%BA%D0%BE%D0%B2%D0%B8%D1%87%D0%B0	HC000Q812	rus	rus	2014-02-22
IC0011XBW	T103	https://yes-ukraine.org/en/news/genprokuratura-vstanovila-initsiatoriv-rozstrilu-maydanivtsiv-yuriy-lutsenko	HC000Q7ZZ	eng	eng	2017-09-16
IC0011XXM	T101	http://tyzhden.ua/News/141157	HC000Q7XA	ukr	ukr	2017-07-16
IC0011XXY	T101	http://tyzhden.ua/News/202051	HC000Q7XB	ukr	ukr	2017-11-27
IC0011YA3	T101	https://www.youtube.com/watch?v=ZmNz7i6Mmpw	IC0011YA6	ukr	rus,ukr	n/a
IC0011YBS	T101	https://www.youtube.com/watch?v=6fr87CLN1qo	IC0011YBU	rus	rus	n/a
IC0011YCY	T102	https://www.youtube.com/watch?v=ejMI7SGdnTs	IC0011YD0	eng	eng,rus	n/a
IC0011YDJ	T102	https://www.youtube.com/watch?v=xxbpDudYU4Y	IC0011YDM	eng	eng	n/a
IC0011YDQ	T103	https://www.youtube.com/watch?v=T6IbEIBhb8o	IC0011YDS	und	rus,ukr	n/a
IC0011YF6	T103	https://www.youtube.com/watch?v=6XHXnWNQRi0	IC0011YF9	ukr	ukr	n/a
IC0011YFD	T103	https://www.youtube.com/watch?v=JfKCCz_uMoQ	IC0011YFH	ukr	ukr	n/a
IC00120SY	T103	https://www.youtube.com/watch?v=T6IbEIBhb8o&sns=tw	IC00120T0	und	rus,ukr	n/a
IC0011YJP	T102	http://world.time.com/2014/02/22/ukraines-president-flees-protestors-capture-kiev/	HC000T6IY	eng	eng	2014-02-22
IC0011YK5	T102	http://www.telegraph.co.uk/news/worldnews/europe/ukraine/10669103/Ukraine-crisis-I-didnt-flee-says-Yanukovych-as-he-calls-for-Russia-to-act.html	HC000T6IX	eng	eng	2014-02-28
IC0011YL3	T101	https://korrespondent.net/world/russia/3544002-rossyiane-po-prezhnemu-vyniat-ukraynu-v-krushenyy-boynha-opros	HC000T6IW	rus	rus	2015-07-27
IC0011YM0	T101	https://novokol.info/novosti/putin-tochno-znaet-kto-sbil-malaziyskiy-boing-i-on-rasskazal-ob-etom-obame/	HC000T6IV	rus	rus	2014-07-19
IC0011YMR	T101	https://korrespondent.net/world/worldabus/3881018-ssha-rossyia-prychastna-k-katastrofe-s-mn17	HC000T6CB	rus	rus	2017-08-31
IC0011YO0	T101	https://korrespondent.net/ukraine/3836124-Bellingcat-ukraynskyi-buk-nakhodylsia-pod-poltavoi	HC000T6C9	rus	rus	2017-06-05
IC0011YTR	T101	http://agonia-ru.com/archives/9508	HC000T6C0	rus	rus	2017-07-12
IC0011YXO	T101	http://fishki.net/anti/2294882-krushenie-boeing-mh-17-malajzija-priznala-vinovnikom-katastrofy-ukrainu.html	HC000T6BT	rus	rus	2017-05-20
IC0011ZER	T101	http://www.bolshoyvopros.ru/questions/1066897-versii-gibeli-malajzijskogo-boinga-na-ukraine.html	HC000T6BM	rus	rus	2017-12-07
IC00120DS	T102	http://www.telegraph.co.uk/news/worldnews/europe/russia/11692593/Vladimir-Putin-saved-my-life-says-ousted-Ukrainian-president-Viktor-Yanukovych.html	HC000T69P	eng	eng	2015-06-22
IC00120EM	T102	https://www.pri.org/stories/2014-02-22/ukraine-s-yanukovych-flees-capital-kyiv-opposition-hands	HC000T69O	eng	eng	2014-02-22
IC00120FG	T102	https://hotair.com/archives/2014/02/21/apocalypse-soon-ukrainian-president-reportedly-flees-kiev/	HC000T69N	eng	eng	2014-02-21
IC00120GV	T102	https://notanothernewenglandsportsblog.blogspot.com/2014/02/ukrainian-president-yanukovych-flees.html	HC000T69M	eng	eng	2014-02-24
IC00120HE	T102	http://www.telegraph.co.uk/news/worldnews/europe/ukraine/10656372/Ukraines-president-flees-palace.html	HC000T68S	eng	eng,ukr	2014-02-23
IC00120IS	T102	http://carnegie.ru/commentary/59172	HC000T685	eng	eng	2015-02-25
IC00120LX	T103	https://ua.korrespondent.net/ukraine/politics/3309428-protestuvalnyky-planuuit-vziaty-pid-kontrol-uriadovyi-kvartal	HC000T67C	ukr	ukr	2017-02-21
IC00120P3	T102	http://www.theweek.co.uk/87675/why-is-viktor-yanukovych-of-ukraine-on-trial-for-treason	HC000T672	eng	eng	2017-08-10
IC00120QB	T103	http://ipress.ua/news/snaypery_z_gotelyu_ukraina_obstrilyuyut_navit_myrnyh_kyyan_48375.html	HC000T66P	ukr	ukr	2014-02-20
IC00120SE	T103	http://www.bbc.com/ukrainian/politics/2014/02/140224_lviv_europe_yg	HC000T6IP	ukr	ukr	2017-02-24
IC0012138	T102	https://ua.korrespondent.net/ukraine/politics/3312156-zaiava-yanukovycha-vin-vvazhaie-sebe-chynnym-prezydentom-i-prosyt-rosiui-pro-dopomohu	HC000T6EG	ukr	ukr	2017-02-27
IC0012141	T102	https://www.radiosvoboda.org/a/25275846.html	HC000T6EF	ukr	rus,ukr	2014-02-24
IC001214M	T102	http://zakon2.rada.gov.ua/laws/show/757-18	HC000T6ED	ukr	eng,rus,ukr	2014-02-22
IC001214Z	T102	https://www.pravda.com.ua/news/2014/02/22/7015777/	HC000T6EC	ukr	rus,ukr	2014-02-22
IC001215A	T102	https://24tv.ua/pid_chas_maydanu_yanukovich_planuvav_vtekti_z_viyskami_na_donbas__eksglava_mvs_n784622	HC000T6EB	ukr	eng,ukr	2017-12-07
IC001216G	T102	http://ipress.ua/news/zhurnalisty_vstanovyly_detalnyy_marshrut_vtechi_yanukovycha_z_ukrainy_60849.html	HC000T6E9	ukr	ukr	2014-04-21
IC001216Q	T102	http://expres.ua/news/2017/04/24/239303-lucenka-znayshly-dokazy-prychetnosti-rosiyskyh-sylovykiv-vtechi-eks	HC000T6E7	ukr	ukr	2017-04-24
IC001217H	T102	http://fakty.ictv.ua/ua/ukraine/polituka/20140312-1507616/	HC000T6E4	ukr	ukr	2014-03-12
IC0012199	T102	https://www.depo.ua/ukr/life/hroniki-revolyutsiyi-gidnosti-impichment-yanukovicha-i-padinnya-22022016100000	HC000T6E3	ukr	ukr	2017-02-22
IC00121A0	T102	http://www.volynpost.com/news/28185-oficijno-ianukovych--u-rozshuku	HC000T6E0	ukr	ukr	2014-02-25
IC00121A4	T102	https://www.volynnews.com/news/policy/yanukovycha-spiymaly-v-krymu/	HC000T6DZ	ukr	ukr	2017-02-24
IC00121A9	T102	https://tsn.ua/politika/rada-skinula-yanukovicha-i-priznachela-pozachergovi-vibori-336048.html	HC000T6DX	ukr	ukr	2017-02-22
IC00121AJ	T102	https://tsn.ua/politika/yanukovich-ne-yde-u-vidstavku-a-podiyi-v-ukrayini-nazivaye-nacistskim-povtorom-336047.html	HC000T6DV	ukr	ukr	2017-02-22
IC00121AT	T102	https://tsn.ua/politika/yanukovich-poobicyav-ne-pidpisuvati-zakoni-priynyati-radoyu-336036.html	HC000T6DU	ukr	ukr	2017-02-22
IC00121B3	T102	https://tsn.ua/politika/mashinu-yanukovicha-obstrilyali-nevidomi-336034.html	HC000T6DS	ukr	ukr	2017-02-22
IC00121BD	T102	https://tsn.ua/politika/yanukovich-rozpoviv-scho-ribaka-pobili-nevidomi-i-strilyali-v-yogo-avto-336035.html	HC000T6DP	ukr	ukr	2017-02-22
IC00121H7	T102	http://en.interfax.com.ua/news/general/193034.html	HC000T6CW	eng	eng	2014-02-26
IC00121KX	T102	https://www.obozrevatel.com/politics/67092-protiv-pogranichnikov-ne-vyipustivshih-yanukovicha-zaveli-ugolovnoe-delo.htm	HC000T6CL	rus	rus	2014-02-25
IC0012173	T102	https://www.youtube.com/watch?v=2ifWCBX6sDI	IC0012175	ukr	eng,rus,ukr	n/a
IC001217A	T102	https://www.youtube.com/watch?v=s3n3MeYswmA	IC001217C	ukr	ukr	n/a
IC001219M	T102	https://www.youtube.com/watch?v=lIvima07gjs	IC001219Q	ukr	ukr	n/a
IC001219T	T102	https://www.youtube.com/watch?v=wBmG9f3Fq1g	IC001219V	ukr	eng,ukr	n/a
IC00121E2	T102	https://www.youtube.com/watch?v=jnQbZ0JchF4	IC00121E4	eng	eng,rus	n/a
IC0011UUS	T103	http://slavinfo.dn.ua/novosti/219706	HC000Q7PQ	rus	rus,ukr	2015-02-20
IC0011VKS	T102	https://delo.ua/ukraine/janukovich-prinjal-reshenie-bezhat-iz-kieva-posle-dvuh-zvonkov-m-242434/?supdated_new=1509820937	HC000Q7Y4	rus	rus	2014-07-24
IC0011XHI	T102	https://delo.ua/ukraine/janukovich-prinjal-reshenie-bezhat-iz-kieva-posle-dvuh-zvonkov-m-242434/	HC000Q80S	rus	rus	2014-07-24
IC00120DR	T102	http://www.thehindu.com/news/international/yanukovych-flees-ukraine-takes-refuge-in-russia/article5732623.ece	HC000T69U	eng	eng	2014-02-27
IC00121JT	T102	http://www.cenzoriv.net/index.php?name=news&op=readfull&news=5395	HC000T6CS	rus	rus	2017-12-07
IC0011TF9	T102	http://abcnews.go.com/WNT/video/ukraines-president-viktor-yanukovych-flees-capital-22634897	n/a	n/a	eng	n/a
IC0011U0J	T103	https://www.vesti.ru/doc.html?id=2349403#	n/a	n/a	rus	n/a
IC0011UKS	T102	http://www.mk.ru/politics/sng/article/2014/02/23/989046-skolko-stoit-golova-yanukovicha-na-poimku-beglogo-prezidenta-sobirayut-dengi.html	IC0015KSI	n/a	n/a	2014-02-23
IC0011UZ3	T103	https://soundcloud.com/radio-vesti/20-23a	n/a	n/a	rus	n/a
IC0011UZG	T103	http://clipiki.ru/video/251697/Maydan--Snayperyi	n/a	n/a	rus	n/a
IC0011UZW	T103	http://newsvideo.su/video/1356981	n/a	n/a	rus	n/a
IC0011VVJ	T102	https://piter.tv/event/Ischeznovenie_Yanukovicha/	n/a	n/a	rus	n/a
IC0011W8B	T103	https://soundcloud.com/blogerfm/maydan-2002?in=blogerfm/sets/maidan	n/a	n/a	rus,ukr	n/a
IC0011W8O	T103	https://soundcloud.com/poklonskaya_nv/maydan-eto-ubiystvo-ukrainy	n/a	n/a	rus	n/a
IC0011W9D	T103	http://tv.mk.ru/video/2014/03/30/sergey-lavrov-myi-znaem-kto-koordiniroval-organizatsiyu-strelbyi-snayperov.html	n/a	n/a	rus	n/a
IC0011WNP	T101	https://soundcloud.com/mfarussia/zakharova-mh17	n/a	n/a	rus	n/a
IC0011WOF	T101	https://soundcloud.com/comentarismonews/17-2	n/a	n/a	rus	n/a
IC0011X0M	T102	https://varlamov.ru/1007568.html	n/a	n/a	rus	n/a
IC0011Y4S	T101	https://rutube.ru/video/96a6927519f8a1c10fb8bb3751744fc0/?ref=search	n/a	n/a	rus	n/a
IC0011Y4V	T102	http://uapress.info/uk/news/show/17472	n/a	n/a	ukr	n/a
IC0011YEH	T103	https://www.youtube.com/watch?v=-PLMfEDurRI	n/a	n/a	ukr	n/a
IC0011YNN	T101	https://soundcloud.com/hromadske-radio/17-108j	n/a	n/a	rus	n/a
IC00120I6	T102	https://www.nbcnews.com/video/yanukovych-i-did-not-flee-174869059663	n/a	n/a	eng,ukr	n/a
IC001216A	T102	http://www.pravda.com.ua/news/2017/05/17/7144157/	n/a	n/a	rus,ukr	n/a
IC001K00Z	T101	http://slavw-posts.livejournal.com/29288.html	n/a	n/a	ukr	n/a
IC001K1QI	T101	https://judeomasson.livejournal.com/34303.html	n/a	n/a	rus	n/a
HC0005MFR	T103	http://ua.korrespondent.net/ukraine/politics/3362438-kuli-znaideni-na-maidani-vypuscheni-ne-zi-zbroi-berkuta-moskal.suspect	HC000Q7RD	lid_unk	lng_unk	2017-05-13
HC0008P0Y	T101	https://twitter.com/i/web/status/928675506593116160	HC000S5FV	lid_unk	lng_unk	n/a
HC0008PVH	T103	https://twitter.com/i/web/status/928688650359107584	HC000V2I0	lid_unk	lng_unk	n/a
HC0008PXG	T103	https://twitter.com/i/web/status/928667878576009218	HC000V3U2	lid_unk	lng_unk	n/a
HC0008PZ7	T103	https://twitter.com/i/web/status/928654787620622337	HC000V52D	lid_unk	lng_unk	n/a
HC0008Q1A	T103	https://twitter.com/i/web/status/928632055109505024	HC000V6I2	lid_unk	lng_unk	n/a
HC0008Q2F	T103	https://twitter.com/i/web/status/928600263027503104	HC000V75W	lid_unk	lng_unk	n/a
HC0008Q2I	T102	https://twitter.com/i/web/status/928592819807236102	HC000V77L	lid_unk	lng_unk	n/a
HC0008Q70	T103	https://twitter.com/i/web/status/928395322988089349	HC000V9AY	lid_unk	lng_unk	n/a
HC0008Q7T	T101	https://twitter.com/i/web/status/928356854970900480	HC000V9QL	lid_unk	lng_unk	n/a
HC0008QB4	T103	https://twitter.com/i/web/status/928260938238709761	HC000VBKJ	lid_unk	lng_unk	n/a
HC0008QBJ	T103	https://twitter.com/i/web/status/928247101418590209	HC000VBUJ	lid_unk	lng_unk	n/a
HC0008QC6	T103	https://twitter.com/i/web/status/928233826769362944	HC000VC9P	lid_unk	lng_unk	n/a
HC0008QDZ	T103	https://twitter.com/i/web/status/928187309169750017	HC000VD1Y	lid_unk	lng_unk	n/a
HC0008QH2	T101	https://twitter.com/i/web/status/928072694930771968	HC000VES6	lid_unk	lng_unk	n/a
HC0008QHD	T102	https://twitter.com/i/web/status/928056788229947392	HC000VEY0	lid_unk	lng_unk	n/a
HC0008QHN	T102	https://twitter.com/i/web/status/928041415728345088	HC000VF2M	lid_unk	lng_unk	n/a
HC0008QS1	T102	https://twitter.com/i/web/status/927790246263164930	IC001GO6X	lid_unk	lng_unk	n/a
HC0008QTK	T103	https://twitter.com/i/web/status/927716764066205701	IC001GO7B	lid_unk	lng_unk	n/a
HC0008QUG	T103	https://twitter.com/i/web/status/927676978437771264	IC001GO7N	lid_unk	lng_unk	n/a
HC0008QVV	T103	https://twitter.com/i/web/status/927625995330482176	IC001GO81	lid_unk	lng_unk	n/a
HC0008QX9	T103	https://twitter.com/i/web/status/927599489208147973	IC001GO8B	lid_unk	lng_unk	n/a
HC0008QZS	T101	https://twitter.com/i/web/status/927556947938828289	IC001GO8J	lid_unk	lng_unk	n/a
HC0008R2Z	T102	https://twitter.com/i/web/status/927491516477603840	IC001GO8X	lid_unk	lng_unk	n/a
HC0008R4I	T103	https://twitter.com/i/web/status/927463173824958465	IC001GO99	lid_unk	lng_unk	n/a
HC0008R6R	T103	https://twitter.com/i/web/status/927368294759370754	IC001GO9N	lid_unk	lng_unk	n/a
HC0008R71	T103	https://twitter.com/i/web/status/927356259342405632	IC001GOA0	lid_unk	lng_unk	n/a
HC0008R80	T102	https://twitter.com/i/web/status/927305872325431297	IC001GOAE	lid_unk	lng_unk	n/a
HC0008R84	T103	https://twitter.com/i/web/status/927298089702035456	IC001GOAR	lid_unk	lng_unk	n/a
HC0008RAQ	T102	https://twitter.com/i/web/status/927265330526814208	IC001GOB5	lid_unk	lng_unk	n/a
HC0008RB2	T103	https://twitter.com/i/web/status/927260990214950918	IC001GOBJ	lid_unk	lng_unk	n/a
HC0008RD2	T103	https://twitter.com/i/web/status/927221683055972354	IC001GOBW	lid_unk	lng_unk	n/a
HC0008RLT	T102	https://twitter.com/i/web/status/927082140705189893	IC001GOCB	lid_unk	lng_unk	n/a
HC0008S55	T101	https://twitter.com/i/web/status/926632676639039490	IC001GOCN	lid_unk	lng_unk	n/a
HC0008S5V	T103	https://twitter.com/i/web/status/926589116841713664	IC001GOD1	lid_unk	lng_unk	n/a
HC0008SE7	T103	https://twitter.com/i/web/status/926712973200187393	IC001GODF	lid_unk	lng_unk	n/a
HC0008SE9	T103	https://twitter.com/i/web/status/926530485077110784	IC001GODS	lid_unk	lng_unk	n/a
HC0008SN8	T103	https://twitter.com/i/web/status/929048344743350272	IC001GOE0	lid_unk	lng_unk	n/a
HC0008SND	T103	https://twitter.com/i/web/status/928993434177765377	IC001GOEB	lid_unk	lng_unk	n/a
HC0008SNF	T103	https://twitter.com/i/web/status/928976750482247681	IC001GOEW	lid_unk	lng_unk	n/a
HC0008SNO	T103	https://twitter.com/i/web/status/928711219522998273	IC001GOF5	lid_unk	lng_unk	n/a
HC0008SO2	T103	https://twitter.com/i/web/status/928571885264228352	IC001GOFD	lid_unk	lng_unk	n/a
HC0008SO3	T103	https://twitter.com/i/web/status/928557492283600896	IC001GOFS	lid_unk	lng_unk	n/a
HC0008SOJ	T103	https://twitter.com/i/web/status/928193155052294144	IC001GOGJ	lid_unk	lng_unk	n/a
HC0008SOM	T103	https://twitter.com/i/web/status/928023944292159488	IC001GOGR	lid_unk	lng_unk	n/a
HC0008SPK	T103	https://twitter.com/i/web/status/927798224416632832	IC001GOHA	lid_unk	lng_unk	n/a
HC0008SPL	T103	https://twitter.com/i/web/status/927797739756380160	IC001GOHK	lid_unk	lng_unk	n/a
HC0008SQ7	T103	https://twitter.com/i/web/status/927622047773134850	IC001GOHU	lid_unk	lng_unk	n/a
HC0008SQ8	T103	https://twitter.com/i/web/status/927620260320235520	IC001GOI3	lid_unk	lng_unk	n/a
HC0008SQ9	T103	https://twitter.com/i/web/status/927617071885807616	IC001GOII	lid_unk	lng_unk	n/a
HC0008SR0	T103	https://twitter.com/i/web/status/927537969552150528	IC001GOIQ	lid_unk	lng_unk	n/a
HC0008STN	T103	https://twitter.com/i/web/status/926935215183990784	IC001GOJ4	lid_unk	lng_unk	n/a
HC0008STZ	T103	https://twitter.com/i/web/status/926914330318245890	IC001GOJI	lid_unk	lng_unk	n/a
HC0008SU0	T103	https://twitter.com/i/web/status/926907499176804353	IC001GOKA	lid_unk	lng_unk	n/a
HC0008SU4	T103	https://twitter.com/i/web/status/926897531161890818	IC001GOKT	lid_unk	lng_unk	n/a
HC0008SUE	T103	https://twitter.com/i/web/status/926806442832572417	IC001GOL1	lid_unk	lng_unk	n/a
HC0008SUK	T103	https://twitter.com/i/web/status/926736101057945601	IC001GOLF	lid_unk	lng_unk	n/a
HC0008SUL	T103	https://twitter.com/i/web/status/926709810346721280	IC001GOM2	lid_unk	lng_unk	n/a
HC0008SUT	T103	https://twitter.com/i/web/status/926520670191865858	IC001GOMB	lid_unk	lng_unk	n/a
HC0008SZI	T101	https://twitter.com/i/web/status/927959577404100611	IC001GOMK	lid_unk	lng_unk	n/a
HC0008SZJ	T101	https://twitter.com/i/web/status/927959476967178240	IC001GON1	lid_unk	lng_unk	n/a
HC0008SZK	T101	https://twitter.com/i/web/status/927958779181912065	IC001GONP	lid_unk	lng_unk	n/a
HC0008SZS	T101	https://twitter.com/i/web/status/927943940665413633	IC001GOO2	lid_unk	lng_unk	n/a
HC0008SZT	T101	https://twitter.com/i/web/status/927937024216260609	IC001GOOJ	lid_unk	lng_unk	n/a
HC0008T09	T101	https://twitter.com/i/web/status/927579763950215170	IC001GOOX	lid_unk	lng_unk	n/a
HC0008T0A	T101	https://twitter.com/i/web/status/927579718681026560	IC001GOP9	lid_unk	lng_unk	n/a
HC0008T0B	T101	https://twitter.com/i/web/status/927579600590376960	IC001GOPP	lid_unk	lng_unk	n/a
HC0008T0F	T101	https://twitter.com/i/web/status/927577806032326657	IC001GOQ3	lid_unk	lng_unk	n/a
HC0008T0H	T101	https://twitter.com/i/web/status/927577640617340928	IC001GOQI	lid_unk	lng_unk	n/a
HC0008T0N	T101	https://twitter.com/i/web/status/927528932014002177	IC001GOQY	lid_unk	lng_unk	n/a
HC0008T0P	T101	https://twitter.com/i/web/status/927528393536688128	IC001GORE	lid_unk	lng_unk	n/a
HC0008T0Q	T101	https://twitter.com/i/web/status/927527783751933952	IC001GORW	lid_unk	lng_unk	n/a
HC0008T0T	T101	https://twitter.com/i/web/status/927527399004221441	IC001GOSF	lid_unk	lng_unk	n/a
HC0008T0U	T101	https://twitter.com/i/web/status/927527381107126272	IC001GOSU	lid_unk	lng_unk	n/a
HC0008T19	T101	https://twitter.com/i/web/status/927135669616566274	IC001GOTE	lid_unk	lng_unk	n/a
HC0008T1B	T101	https://twitter.com/i/web/status/927078247753506817	IC001GOTS	lid_unk	lng_unk	n/a
HC0008T1E	T101	https://twitter.com/i/web/status/927044158610640897	IC001GOUE	lid_unk	lng_unk	n/a
HC0008T6N	T103	https://twitter.com/i/web/status/929047818303655936	IC001GOUU	lid_unk	lng_unk	n/a
HC0008T70	T103	https://twitter.com/i/web/status/928971917658292224	IC001GOV6	lid_unk	lng_unk	n/a
HC0008T72	T103	https://twitter.com/i/web/status/928961635666087936	IC001GOVK	lid_unk	lng_unk	n/a
HC0008T7K	T103	https://twitter.com/i/web/status/928706731902996481	IC001GOVW	lid_unk	lng_unk	n/a
HC0008T7P	T103	https://twitter.com/i/web/status/928673220877799425	IC001GOW9	lid_unk	lng_unk	n/a
HC0008T7Q	T103	https://twitter.com/i/web/status/928612538383728641	IC001GOWM	lid_unk	lng_unk	n/a
HC0008T7S	T102	https://twitter.com/i/web/status/928580810537566208	IC001GOWY	lid_unk	lng_unk	n/a
HC0008T7T	T102	https://twitter.com/i/web/status/928563902975275008	IC001GOXC	lid_unk	lng_unk	n/a
HC0008T7Z	T102	https://twitter.com/i/web/status/928469408787333121	IC001GOXN	lid_unk	lng_unk	n/a
HC0008T82	T103	https://twitter.com/i/web/status/928412775264739328	IC001GOXZ	lid_unk	lng_unk	n/a
HC0008T8J	T102	https://twitter.com/i/web/status/928234753681166336	IC001GOYB	lid_unk	lng_unk	n/a
HC0008T8O	T102	https://twitter.com/i/web/status/927809009633153024	IC001GOYQ	lid_unk	lng_unk	n/a
HC0008T8R	T102	https://twitter.com/i/web/status/927658046024765442	IC001GOZ6	lid_unk	lng_unk	n/a
HC0008T8V	T103	https://twitter.com/i/web/status/926853301982892032	IC001GOZG	lid_unk	lng_unk	n/a
HC0008TDR	T103	https://twitter.com/i/web/status/929123270485594112	IC001GOZW	lid_unk	lng_unk	n/a
HC0008TEA	T103	https://twitter.com/i/web/status/928224678627463171	IC001GP0C	lid_unk	lng_unk	n/a
HC0008TEC	T103	https://twitter.com/i/web/status/927987535724335104	IC001GP0K	lid_unk	lng_unk	n/a
HC0008TEF	T103	https://twitter.com/i/web/status/927957001010806784	IC001GP0Z	lid_unk	lng_unk	n/a
HC0008TF1	T103	https://twitter.com/i/web/status/929094347081027585	IC001GP1F	lid_unk	lng_unk	n/a
HC0008TIT	T103	https://twitter.com/i/web/status/928999936573702144	IC001GP1T	lid_unk	lng_unk	n/a
HC0008TLK	T103	https://twitter.com/i/web/status/929106461233504256	IC001GP2D	lid_unk	lng_unk	n/a
HC0008U6D	T103	https://twitter.com/i/web/status/928937284434571265	IC001GP2P	lid_unk	lng_unk	n/a
HC0008U7H	T103	https://twitter.com/i/web/status/928924769709445121	IC001GP2Y	lid_unk	lng_unk	n/a
HC0008UDF	T103	https://twitter.com/i/web/status/928848064604930048	IC001GP3A	lid_unk	lng_unk	n/a
HC0008UFU	T103	https://twitter.com/i/web/status/928758713921482752	IC001GP3K	lid_unk	lng_unk	n/a
HC0008UMS	T103	https://twitter.com/i/web/status/928684762444709888	IC001GP41	lid_unk	lng_unk	n/a
HC0008UTR	T102	https://twitter.com/i/web/status/928615564578381825	IC001GP4E	lid_unk	lng_unk	n/a
HC0008VJC	T102	https://twitter.com/i/web/status/928284792306765829	IC001GP4M	lid_unk	lng_unk	n/a
HC0008VMQ	T101	https://twitter.com/i/web/status/929094406593851392	IC001GP51	lid_unk	lng_unk	n/a
HC0008VN5	T101	https://twitter.com/i/web/status/929053346987696129	IC001GP5K	lid_unk	lng_unk	n/a
