q1	q2	similarity
Q567303	Q12136	0.26632355895
Q567303	Q121998	0.09954786439999999
Q567303	Q12280	0.0354398193
Q567303	Q1229765	0.1071216354
Q567303	Q123705	0.041400095250000005
Q567303	Q1244442	0.03756169125
Q567303	Q124757	0.48864603115
Q567303	Q1251441	0.15312217125
Q567303	Q12518	0.038943895650000004
Q567303	Q127197	0.0
Q567303	Q127771	0.01626558915
Q567303	Q12796	0.0712464062
Q567303	Q12876	0.06433898839999999
Q567303	Q12909644	0.0
Q567303	Q1292279	0.0197609965
Q567303	Q1307347	0.0209798688
Q567303	Q131257	0.0
Q567303	Q132050	0.10542167545
Q567303	Q13226383	0.051960818150000004
Q567303	Q13235160	0.1310721515
Q567303	Q1333024	0.0
Q567303	Q1339847	0.0
Q567303	Q13402009	0.033058003849999996
Q567303	Q134808	0.018960557000000003
Q567303	Q1351647	0.0141470074
Q567303	Q1355821	0.0199102584
Q567303	Q1360677	0.0186896139
Q567303	Q1368	0.0222895514
Q567303	Q1399332	0.13892447289999998
Q567303	Q1403016	0.1992609303
Q567303	Q1414937	0.16032181485
Q567303	Q1420	0.0
Q567303	Q1445518	0.0
Q567303	Q1454723	0.1653474914
Q567303	Q14660	0.0
Q567303	Q1472062	0.6234798204
Q567303	Q15265344	0.1430981044
Q567303	Q15290	0.01294665125
Q567303	Q153936	0.0306782741
Q567303	Q15401930	0.0
Q567303	Q15618781	0.0
Q567303	Q15621286	0.0
Q567303	Q1566976	0.0
Q567303	Q15911314	0.043351876
Q567303	Q1595418	0.15260097745
Q567303	Q161524	0.0
Q567303	Q16189212	0.012766141049999999
Q567303	Q16334295	0.0528692875
Q567303	Q16515105	0.18440533195
Q567303	Q165950	0.18555375905
Q567303	Q166231	0.21970615294999998
Q567303	Q1663054	0.2142705983
Q567303	Q16678266	0.11002656575
Q567303	Q16686022	0.0
Q567303	Q167037	0.04052307995
Q567303	Q167096	0.0121562467
Q567303	Q1673189	0.03452358275
Q567303	Q16831714	0.03711342275
Q567303	Q168983	0.1798974989
Q567303	Q169872	0.2717053795
Q567303	Q170028	0.4710155275
Q567303	Q170173	0.015678005199999998
Q567303	Q17149090	0.040658431849999996
Q567303	Q1717246	0.1495697292
Q567303	Q17200001	0.1357909564
Q567303	Q17221	0.11563686214999999
Q567303	Q17334923	0.036395199
Q567303	Q174583	0.0665700951
Q567303	Q174782	0.033636347999999996
Q567303	Q175111	0.16842791125
Q567303	Q175331	0.5306210082
Q567303	Q1760704	0.17861467785000001
Q567303	Q177597	0.0183105915
Q567303	Q177719	0.2015915282
Q567303	Q17781833	0.0839051605
Q567303	Q178197	0.12438442645
Q567303	Q178561	0.5274266538
Q567303	Q1788992	0.21154823125
Q567303	Q179057	0.2241265951
Q567303	Q179661	0.16997260075
Q567303	Q184613	0.0
Q567303	Q185785	0.0
Q567303	Q18643213	0.0
Q567303	Q18691599	0.04297544375
Q567303	Q187939	0.19852796325
Q567303	Q188869	0.0215312147
Q567303	Q189290	0.12474699165
Q567303	Q189760	0.32776191155
Q567303	Q190512	0.13015513515
Q567303	Q192283	0.0990600751
Q567303	Q19267880	0.0
Q567303	Q192852	0.19037132434999998
Q567303	Q192995	0.22368111264999999
Q567303	Q1930187	0.13538201555
Q567303	Q193078	0.25052070095
Q567303	Q1933595	0.17671180725
Q567303	Q193432	0.1299060922
Q567303	Q19357312	0.1753700692
Q567303	Q19571328	0.20850372885
Q567303	Q1964968	0.1637693486
Q567303	Q19772737	0.11275855839999999
Q567303	Q19799	0.0146127651
Q567303	Q201948	0.10756210620000001
Q567303	Q2057971	0.28901379660000004
Q567303	Q205895	0.027905655350000003
Q567303	Q208281	0.0
Q567303	Q208383	0.06533244295
Q567303	Q21004260	0.2530822055
Q567303	Q210603	0.1273790284
Q567303	Q21170798	0.1223118492
Q567303	Q213441	0.03759933785
Q567303	Q215627	0.0118975206
Q567303	Q216353	0.02140591725
Q567303	Q21651837	0.3248027177
Q567303	Q2221906	0.03512793045
Q567303	Q222405	0.0
Q567303	Q22445448	0.11257573109999999
Q567303	Q2252077	0.21745057145000002
Q567303	Q22667	0.03184278135
Q567303	Q2285706	0.03855085845
Q567303	Q23700466	0.53201860375
Q567303	Q2380335	0.16993216595
Q567303	Q23841	0.1862903779
Q567303	Q24060765	0.0
Q567303	Q243249	0.0
Q567303	Q245065	0.03142352635
Q567303	Q24887418	0.0
Q567303	Q249556	0.03123861345
Q567303	Q26398	0.0861043397
Q567303	Q26540	0.02142307885
Q567303	Q2671652	0.16917912559999998
Q567303	Q269949	0.03101308785
Q567303	Q27096213	0.0370538385
Q567303	Q27096235	0.0344489052
Q567303	Q2727213	0.1924916684
Q567303	Q272730	0.019323786949999998
Q567303	Q2742167	0.03059389715
Q567303	Q2826767	0.19034434145
Q567303	Q2827815	0.16543422705
Q567303	Q2855502	0.09365242239999999
Q567303	Q2875704	0.0174787292
Q567303	Q28777323	0.20512051555
Q567303	Q2916183	0.1713990139
Q567303	Q30185	0.11570131624999999
Q567303	Q3030248	0.5779194468
Q567303	Q3075355	0.1888359221
Q567303	Q319608	0.0220502784
Q567303	Q3216918	0.01519348215
Q567303	Q321839	0.10220781265000001
Q567303	Q3237993	0.0644568192
Q567303	Q3241045	0.1913285596
Q567303	Q3265221	0.30531504895
Q567303	Q327000	0.2163662623
Q567303	Q327245	0.040918543
Q567303	Q327333	0.039750235450000004
Q567303	Q327541	0.18573545349999998
Q567303	Q335778	0.0386170952
Q567303	Q3406566	0.1468538107
Q567303	Q34394	0.20820222905
Q567303	Q34486	0.0160113961
Q567303	Q3537603	0.20258848200000001
Q567303	Q35872	0.01763724465
Q567303	Q3625549	0.1717967158
Q567303	Q3639228	0.0
Q567303	Q3739104	0.16576128105
Q567303	Q3769366	0.0830594971
Q567303	Q384593	0.1038671923
Q567303	Q3914	0.0428380529
Q567303	Q392326	0.0
Q567303	Q39397	0.0
Q567303	Q3947	0.042557052149999997
Q567303	Q3966286	0.17728542815
Q567303	Q4	0.3555559423
Q567303	Q4006	0.44815803505
Q567303	Q41176	0.047241197199999994
Q567303	Q41291	0.0
Q567303	Q41487	0.034217407000000005
Q567303	Q42240	0.24900605815
Q567303	Q42889	0.1124352155
Q567303	Q42918	0.28289695530000003
Q567303	Q43109	0.2698670402
Q567303	Q43193	0.0
Q567303	Q43229	0.0519609293
Q567303	Q4389307	0.0
Q567303	Q452440	0.0783994381
Q567303	Q45382	0.18878282629999998
Q567303	Q464643	0.18110458340000002
Q567303	Q466704	0.05955378075
Q567303	Q467011	0.39111313940000003
Q567303	Q46737	0.0
Q567303	Q47064	0.1388413657
Q567303	Q47461344	0.0
Q567303	Q47988	0.1660819217
Q567303	Q481609	0.20813704775
Q567303	Q4830453	0.04498092345
Q567303	Q48352	0.03497105115
Q567303	Q483610	0.08969457959999999
Q567303	Q484000	0.015496572850000001
Q567303	Q484652	0.03598314365
Q567303	Q4936952	0.0233798259
Q567303	Q50384157	0.0743341115
Q567303	Q5107	0.01894442945
Q567303	Q515	0.03706914855
Q567303	Q51591359	0.0
Q567303	Q52161698	0.1837863607
Q567303	Q532	0.04470190225
Q567303	Q53706	0.18575727185
Q567303	Q545861	0.1907760077
Q567303	Q55488	0.0374594185
Q567303	Q55942755	0.15475953755
Q567303	Q56061	0.03251998515
Q567303	Q5638	0.0
Q567303	Q574258	0.0139827194
Q567303	Q57699905	0.07851655815
Q567303	Q60528603	0.22110084885
Q567303	Q61509	0.2391502231
Q567303	Q621695	0.29161655955
Q567303	Q62447	0.0378950904
Q567303	Q6256	0.024779887349999998
Q567303	Q637703	0.0
Q567303	Q64418	0.07298222095
Q567303	Q649416	0.0
Q567303	Q6498663	0.033851524
Q567303	Q65560376	0.17137904485
Q567303	Q6657015	0.0
Q567303	Q66869562	0.17865826975
Q567303	Q690140	0.0
Q567303	Q693464	0.02190694
Q567303	Q702269	0.16955927534999998
Q567303	Q702492	0.0410603644
Q567303	Q707482	0.18791945295
Q567303	Q7188	0.0400595065
Q567303	Q7210356	0.04356890665
Q567303	Q7278	0.0354690499
Q567303	Q728	0.0
Q567303	Q72857065	0.02631109755
Q567303	Q729	0.01978408675
Q567303	Q732717	0.033993678900000004
Q567303	Q74948922	0.2257400462
Q567303	Q756	0.020114704049999998
Q567303	Q7685924	0.18067691175
Q567303	Q7748	0.01950645925
Q567303	Q783794	0.041944846300000005
Q567303	Q79007	0.03984534245
Q567303	Q791801	0.25186740394999996
Q567303	Q7942161	0.09680288649999999
Q567303	Q8016240	0.45193835400000004
Q567303	Q808	0.16182402845
Q567303	Q809910	0.0
Q567303	Q81103	0.0
Q567303	Q811430	0.03288277
Q567303	Q811979	0.0321931506
Q567303	Q815758	0.15360810655
Q567303	Q81715	0.01789118465
Q567303	Q8205328	0.0
Q567303	Q82069695	0.13566684455
Q567303	Q8242560	0.08742598104999999
Q567303	Q826745	0.16752286184999998
Q567303	Q82794	0.03387929125
Q567303	Q82955	0.14924918905
Q567303	Q83267	0.21742547880000002
Q567303	Q83307	0.1106400438
Q567303	Q83620	0.04087167855
Q567303	Q8386	0.02357693805
Q567303	Q841236	0.20992883604999998
Q567303	Q8434	0.3571517333
Q567303	Q8473	0.03434422275
Q567303	Q870	0.08828947765
Q567303	Q88871664	0.0380160897
Q567303	Q891854	0.3351438931
Q567303	Q901	0.1340085305
Q567303	Q905151	0.0
Q567303	Q913345	0.0
Q567303	Q9150205	0.0
Q567303	Q9352089	0.1244359793
Q567303	Q937228	0.0273337308
Q567303	Q974850	0.0
Q567303	Q98398200	0.16519538365000003
Q567303	Q988108	0.037189515150000005
Q57699905	P108	0.054682094599999995
Q57699905	P1552	0.054180791049999996
Q57699905	P17	0.05314375065
Q57699905	P27	0.05416830195
Q57699905	P276	0.0526311183
Q57699905	P3828	0.0543511899
Q57699905	P511	0.054682094599999995
Q57699905	P551	0.053428309949999996
Q57699905	P710	0.05361841975
Q57699905	Q107711	0.07706244425
Q57699905	Q11024	0.35527008835
Q57699905	Q11028	0.10903698715
Q57699905	Q11398090	0.0997322328
Q57699905	Q11974939	0.11055397080000001
Q57699905	Q12136	0.2772439009
Q57699905	Q1292279	0.10118381030000001
Q57699905	Q1472062	0.07609604835
Q57699905	Q15265344	0.14816526865000001
Q57699905	Q15401930	0.0810872007
Q57699905	Q15621286	0.12405748354999999
Q57699905	Q161524	0.06854513015
Q57699905	Q166231	0.23062919895
Q57699905	Q1663054	0.0777502306
Q57699905	Q169872	0.26161378690000003
Q57699905	Q170028	0.2412482409
Q57699905	Q1717246	0.089455898
Q57699905	Q18691599	0.08167731075
Q57699905	Q1930187	0.09465084585
Q57699905	Q2057971	0.27654439885
Q57699905	Q21170798	0.060770837349999995
Q57699905	Q213441	0.08423067235000001
Q57699905	Q215627	0.00720177425
Q57699905	Q216353	0.33199039335
Q57699905	Q22445448	0.1060490737
Q57699905	Q2285706	0.20405200575000002
Q57699905	Q26398	0.30890837039999997
Q57699905	Q27096213	0.03048756245
Q57699905	Q27096235	0.08889211094999999
Q57699905	Q3030248	0.0773780011
Q57699905	Q3241045	0.3026973904
Q57699905	Q327333	0.0548045751
Q57699905	Q3625549	0.07160970635
Q57699905	Q3947	0.09287956210000001
Q57699905	Q41176	0.1009945612
Q57699905	Q42240	0.10427568195
Q57699905	Q42918	0.07374512305
Q57699905	Q43229	0.06962717655
Q57699905	Q47461344	0.1549897151
Q57699905	Q4936952	0.060455912699999996
Q57699905	Q515	0.0768720368
Q57699905	Q56061	0.07343877575
Q57699905	Q5638	0.05992468865
Q57699905	Q567303	0.07851655815
Q57699905	Q60528603	0.09075437480000001
Q57699905	Q61509	0.2224619909
Q57699905	Q6256	0.054750815849999995
Q57699905	Q690140	0.1311257902
Q57699905	Q728	0.0684369691
Q57699905	Q729	0.04697106555
Q57699905	Q808	0.2251753495
Q57699905	Q82069695	0.19227148189999999
Q57699905	Q83307	0.19351241484999998
Q57699905	Q8434	0.2215728176
Q57699905	Q901	0.22623696885
Q57699905	Q937228	0.449087981
Q60528603	P108	0.0
Q60528603	P1416	0.0
Q60528603	P1478	0.0
Q60528603	P1552	0.0
Q60528603	P159	0.0
Q60528603	P17	0.0
Q60528603	P27	0.0
Q60528603	P276	0.0
Q60528603	P35	0.0
Q60528603	P3828	0.0
Q60528603	P39	0.0
Q60528603	P463	0.0
Q60528603	P551	0.0
Q60528603	P6	0.0
Q60528603	P710	0.0
Q60528603	Q10553309	0.0297865973
Q60528603	Q1058795	0.0165838752
Q60528603	Q107711	0.0846618733
Q60528603	Q11024	0.2233778261
Q60528603	Q11028	0.0
Q60528603	Q11398090	0.2241987813
Q60528603	Q11974939	0.08639753105
Q60528603	Q12136	0.37777196175
Q60528603	Q1292279	0.016637041249999998
Q60528603	Q134808	0.01623680925
Q60528603	Q1399332	0.12039534425000001
Q60528603	Q1472062	0.21606485395
Q60528603	Q15265344	0.1098867107
Q60528603	Q15290	0.01155265805
Q60528603	Q15401930	0.0
Q60528603	Q15621286	0.0
Q60528603	Q161524	0.0
Q60528603	Q16334295	0.046517262000000004
Q60528603	Q166231	0.3196314296
Q60528603	Q16686022	0.0
Q60528603	Q167037	0.035743849
Q60528603	Q169872	0.38632632185
Q60528603	Q1717246	0.12021028624999999
Q60528603	Q17221	0.11284130765
Q60528603	Q18691599	0.039921484199999996
Q60528603	Q192283	0.07554240145
Q60528603	Q192995	0.150168442
Q60528603	Q1930187	0.101070188
Q60528603	Q2057971	0.40792553825
Q60528603	Q21170798	0.07548839304999999
Q60528603	Q213441	0.03368744975
Q60528603	Q215627	0.0144017957
Q60528603	Q216353	0.017570957499999998
Q60528603	Q22445448	0.10296283665
Q60528603	Q2285706	0.100214477
Q60528603	Q23841	0.16034909065
Q60528603	Q26398	0.0844377425
Q60528603	Q27096213	0.02928598525
Q60528603	Q27096235	0.027617195650000002
Q60528603	Q2826767	0.28612447035
Q60528603	Q3030248	0.20554106275
Q60528603	Q3241045	0.25716745475
Q60528603	Q327333	0.03626042225
Q60528603	Q3625549	0.15714436910000001
Q60528603	Q41176	0.04082163565
Q60528603	Q42240	0.22997650635
Q60528603	Q42918	0.19666769605
Q60528603	Q43229	0.0452075812
Q60528603	Q4936952	0.01835052425
Q60528603	Q515	0.0327519206
Q60528603	Q56061	0.0264392049
Q60528603	Q567303	0.22110084885
Q60528603	Q57699905	0.09075437480000001
Q60528603	Q61509	0.18739831834999998
Q60528603	Q621695	0.18828920835000001
Q60528603	Q6256	0.02207569275
Q60528603	Q66869562	0.259025595
Q60528603	Q690140	0.06683055015
Q60528603	Q7278	0.03156887955
Q60528603	Q728	0.0
Q60528603	Q729	0.01708716025
Q60528603	Q74948922	0.30280027985
Q60528603	Q808	0.21937860895
Q60528603	Q82069695	0.18458056309999998
Q60528603	Q8242560	0.0718612786
Q60528603	Q826745	0.14207984155
Q60528603	Q82955	0.1102944735
Q60528603	Q8434	0.20918400865
Q60528603	Q8473	0.03268850905
Q60528603	Q901	0.12423876280000001
Q60528603	Q937228	0.112448998
Q61509	P108	0.0634994488
Q61509	P1416	0.0655806486
Q61509	P1478	0.06345349735
Q61509	P1552	0.0626974833
Q61509	P159	0.06454839080000001
Q61509	P17	0.061099322250000004
Q61509	P2067	0.0602468066
Q61509	P27	0.0626777546
Q61509	P276	0.0603381548
Q61509	P35	0.0625206329
Q61509	P355	0.0613338718
Q61509	P3828	0.0629678659
Q61509	P39	0.0634994488
Q61509	P463	0.0642925972
Q61509	P488	0.06454839080000001
Q61509	P551	0.0615299284
Q61509	P6	0.0625206329
Q61509	P710	0.0618209033
Q61509	Q10553309	0.0332965931
Q61509	Q1058795	0.02214724745
Q61509	Q107711	0.10990478545
Q61509	Q11024	0.39274347695
Q61509	Q11028	0.1475780211
Q61509	Q11398090	0.26119369755
Q61509	Q11563	0.07008726215
Q61509	Q11974939	0.12800976875
Q61509	Q12136	0.20995174714999998
Q61509	Q1292279	0.0739597323
Q61509	Q132050	0.11916693645000001
Q61509	Q1339847	0.04317350959999999
Q61509	Q1399332	0.1306249297
Q61509	Q1425577	0.12458978679999999
Q61509	Q1472062	0.23181339175
Q61509	Q15265344	0.14311408825
Q61509	Q15290	0.1780505388
Q61509	Q15401930	0.03401729905
Q61509	Q15621286	0.03292659675
Q61509	Q1595418	0.15952031645
Q61509	Q161524	0.0174186978
Q61509	Q166231	0.16927101175
Q61509	Q1663054	0.20650136084999998
Q61509	Q16686022	0.03003972095
Q61509	Q167037	0.042301734650000006
Q61509	Q169872	0.20700522935
Q61509	Q1717246	0.13988908625000002
Q61509	Q17221	0.1149885175
Q61509	Q17781833	0.08349159195
Q61509	Q179661	0.35678264395
Q61509	Q18691599	0.045954014
Q61509	Q189290	0.1280094537
Q61509	Q192283	0.1112225452
Q61509	Q1930187	0.13804075255
Q61509	Q2057971	0.2210888559
Q61509	Q21170798	0.0866513267
Q61509	Q213441	0.04072619025
Q61509	Q215627	0.00993091485
Q61509	Q216353	0.1071918537
Q61509	Q22445448	0.13821069785
Q61509	Q2285706	0.0407012687
Q61509	Q23841	0.18325904305000001
Q61509	Q24060765	0.01793678595
Q61509	Q26398	0.0964751137
Q61509	Q27096213	0.0412806686
Q61509	Q27096235	0.04097655875
Q61509	Q2826767	0.1674657182
Q61509	Q30185	0.2979326755
Q61509	Q3030248	0.22976203480000001
Q61509	Q3241045	0.36467557985
Q61509	Q3265221	0.21386417475
Q61509	Q327245	0.0415345306
Q61509	Q327333	0.04072735385
Q61509	Q34394	0.27171944184999997
Q61509	Q3625549	0.16879689565
Q61509	Q3739104	0.149239332
Q61509	Q3947	0.04661738655
Q61509	Q41176	0.05207347355
Q61509	Q42240	0.25354882625
Q61509	Q42889	0.11995897995
Q61509	Q42918	0.18954691545000002
Q61509	Q43229	0.0550147841
Q61509	Q481609	0.2040432125
Q61509	Q484652	0.03582894625
Q61509	Q4936952	0.02813830645
Q61509	Q515	0.0700905542
Q61509	Q56061	0.08428883605
Q61509	Q5638	0.0181318136
Q61509	Q567303	0.2391502231
Q61509	Q57699905	0.2224619909
Q61509	Q60528603	0.18739831834999998
Q61509	Q6256	0.06170601025
Q61509	Q6657015	0.017520461549999998
Q61509	Q66869562	0.13777929935
Q61509	Q690140	0.0
Q61509	Q7278	0.06858772739999999
Q61509	Q728	0.0204402815
Q61509	Q72857065	0.026792440100000002
Q61509	Q729	0.0208795969
Q61509	Q791801	0.25856572115
Q61509	Q808	0.15398354805
Q61509	Q82069695	0.12853845405
Q61509	Q8242560	0.0841709337
Q61509	Q826745	0.1681893168
Q61509	Q82794	0.03729086535
Q61509	Q82955	0.15311846125
Q61509	Q83307	0.11520515035000001
Q61509	Q8434	0.35393479024999996
Q61509	Q8473	0.0343102159
Q61509	Q901	0.14003456755
Q61509	Q937228	0.09236880325
Q621695	Q107711	0.1674023528
Q621695	Q11398090	0.33853069635
Q621695	Q12136	0.34401685525
Q621695	Q134808	0.01579956405
Q621695	Q15621286	0.0
Q621695	Q16686022	0.0
Q621695	Q192995	0.23500974395
Q621695	Q215627	0.00977104245
Q621695	Q22445448	0.08776986215
Q621695	Q27096213	0.026757413650000002
Q621695	Q567303	0.29161655955
Q621695	Q60528603	0.18828920835000001
Q621695	Q690140	0.0
Q621695	Q728	0.0
Q621695	Q74948922	0.18553049394999999
Q621695	Q82069695	0.11779054265
Q621695	Q8242560	0.0735759976
Q6256	P108	0.0437970928
Q6256	P1107	0.0419096376
Q6256	P1114	0.045314773899999994
Q6256	P127	0.042609581
Q6256	P1416	0.0459535011
Q6256	P1478	0.04375251425
Q6256	P1552	0.0430363141
Q6256	P159	0.0448491985
Q6256	P17	0.04162203865
Q6256	P2067	0.0409181373
Q6256	P27	0.0430180487
Q6256	P276	0.04099198855
Q6256	P3342	0.04713440345
Q6256	P35	0.042873330949999996
Q6256	P355	0.041821629549999996
Q6256	P3828	0.043288785249999996
Q6256	P39	0.0437970928
Q6256	P463	0.0445863813
Q6256	P488	0.0448491985
Q6256	P511	0.0437970928
Q6256	P551	0.041990499199999996
Q6256	P6	0.042873330949999996
Q6256	P710	0.04224461045
Q6256	P859	0.039807605999999995
Q6256	Q10553309	0.019369371399999998
Q6256	Q107711	0.0241835335
Q6256	Q10876	0.0175844458
Q6256	Q11024	0.07512759264999999
Q6256	Q11028	0.1109327377
Q6256	Q11398090	0.0348546039
Q6256	Q11563	0.08008526585
Q6256	Q11974939	0.14930568615
Q6256	Q12136	0.06148874335
Q6256	Q1244442	0.16399927135
Q6256	Q1292279	0.0667348902
Q6256	Q1339847	0.04988250515
Q6256	Q134808	0.05475807255
Q6256	Q1472062	0.02377668575
Q6256	Q15265344	0.0705132345
Q6256	Q15290	0.0508488864
Q6256	Q15401930	0.0382837344
Q6256	Q15621286	0.09947750059999999
Q6256	Q1595418	0.0514014745
Q6256	Q161524	0.05262189115
Q6256	Q16334295	0.034489706450000004
Q6256	Q166231	0.0487714221
Q6256	Q1663054	0.02473502925
Q6256	Q16686022	0.03366438675
Q6256	Q167037	0.02526578085
Q6256	Q169872	0.0593347912
Q6256	Q1717246	0.0309495512
Q6256	Q17221	0.053479473
Q6256	Q177719	0.05485561455
Q6256	Q17781833	0.02623467875
Q6256	Q179661	0.05941059705
Q6256	Q18691599	0.19763910705
Q6256	Q189290	0.0623674783
Q6256	Q192283	0.058635194700000004
Q6256	Q1930187	0.0318953756
Q6256	Q193078	0.053573456500000005
Q6256	Q193181	0.02981052175
Q6256	Q2057971	0.06362096415
Q6256	Q21170798	0.02024055255
Q6256	Q213441	0.1601374772
Q6256	Q215627	0.00410386405
Q6256	Q216353	0.0773449179
Q6256	Q22445448	0.08928900935
Q6256	Q2285706	0.06558401455
Q6256	Q23841	0.04859272625
Q6256	Q24060765	0.018940849750000002
Q6256	Q245065	0.0183615739
Q6256	Q26398	0.04965353844999999
Q6256	Q27096213	0.13889688195
Q6256	Q27096235	0.14784267034999998
Q6256	Q2826767	0.02205028945
Q6256	Q30185	0.0738121597
Q6256	Q3030248	0.0243756846
Q6256	Q3241045	0.05905822445
Q6256	Q3265221	0.058831681999999996
Q6256	Q327245	0.024815068449999998
Q6256	Q327333	0.024216973
Q6256	Q34394	0.06399496645
Q6256	Q3625549	0.02202960155
Q6256	Q3739104	0.04577647895
Q6256	Q3947	0.18265803735
Q6256	Q4	0.02792875575
Q6256	Q41176	0.2071126922
Q6256	Q42240	0.03695503705
Q6256	Q42889	0.07023227655
Q6256	Q42918	0.022891605000000002
Q6256	Q43229	0.03391709245
Q6256	Q47461344	0.096801795
Q6256	Q481609	0.02922999245
Q6256	Q484652	0.021007666799999998
Q6256	Q4936952	0.03005514475
Q6256	Q515	0.30552838304999996
Q6256	Q56061	0.81870495365
Q6256	Q5638	0.0501412178
Q6256	Q567303	0.024779887349999998
Q6256	Q57699905	0.054750815849999995
Q6256	Q60528603	0.02207569275
Q6256	Q61509	0.06170601025
Q6256	Q65560376	0.05244602605
Q6256	Q6657015	0.0523235801
Q6256	Q66869562	0.03521296025
Q6256	Q690140	0.0
Q6256	Q702492	0.24412835465
Q6256	Q7278	0.06806830215000001
Q6256	Q728	0.05952263184999999
Q6256	Q72857065	0.0153199243
Q6256	Q729	0.023094519100000002
Q6256	Q791801	0.034576780950000004
Q6256	Q808	0.050104446850000005
Q6256	Q82069695	0.04148099625
Q6256	Q8242560	0.01958991895
Q6256	Q826745	0.0212734615
Q6256	Q82794	0.33919659555
Q6256	Q82955	0.03590823675
Q6256	Q83307	0.05713636775
Q6256	Q8434	0.0617739484
Q6256	Q8473	0.019969268199999998
Q6256	Q901	0.06996625295
Q6256	Q937228	0.36071418639999997
Q6256	Q988108	0.07220685985
Q65560376	P108	0.035843819400000004
Q65560376	P1107	0.03482856195
Q65560376	P1114	0.036580401
Q65560376	P1552	0.0354487557
Q65560376	P17	0.03466306225
Q65560376	P276	0.0342895977
Q65560376	P39	0.035843819400000004
Q65560376	Q10876	0.0389566358
Q65560376	Q11563	0.1226470311
Q65560376	Q12136	0.3386240263
Q65560376	Q1339847	0.07369244615
Q65560376	Q15621286	0.024218797849999998
Q65560376	Q1595418	0.2737393653
Q65560376	Q17781833	0.08018749165
Q65560376	Q215627	0.00245542995
Q65560376	Q216353	0.06250349725
Q65560376	Q3739104	0.2207441565
Q65560376	Q41176	0.06136790055
Q65560376	Q42240	0.09601488949999999
Q65560376	Q43229	0.06353329415
Q65560376	Q515	0.05787254195
Q65560376	Q567303	0.17137904485
Q65560376	Q6256	0.05244602605
Q65560376	Q6657015	0.01490258605
Q65560376	Q791801	0.0915447076
Q65560376	Q82069695	0.22516379609999998
Q65560376	Q901	0.21347486275
Q65560376	Q937228	0.47385075099999996
Q6657015	P108	0.013802522800000001
Q6657015	P1107	0.013236264300000002
Q6657015	P1114	0.01427045465
Q6657015	P112	0.014125684650000001
Q6657015	P127	0.01344427095
Q6657015	P1336	0.013086751850000002
Q6657015	P1387	0.0140846526
Q6657015	P1416	0.0144708591
Q6657015	P1478	0.01378895075
Q6657015	P1552	0.013572226900000001
Q6657015	P159	0.014125684650000001
Q6657015	P17	0.0131514631
Q6657015	P172	0.014157729300000001
Q6657015	P2067	0.012945527250000002
Q6657015	P27	0.01356673215
Q6657015	P276	0.01296702645
Q6657015	P3342	0.014846940000000001
Q6657015	P35	0.0135232536
Q6657015	P355	0.013210273350000001
Q6657015	P361	0.01305867125
Q6657015	P3828	0.013648341800000002
Q6657015	P39	0.013802522800000001
Q6657015	P463	0.01404444325
Q6657015	P488	0.014125684650000001
Q6657015	P511	0.013802522800000001
Q6657015	P551	0.01326017665
Q6657015	P6	0.0135232536
Q6657015	P859	0.012625215350000002
Q6657015	Q1021645	0.08445537975
Q6657015	Q10273457	0.0
Q6657015	Q1048835	0.06342045595000001
Q6657015	Q10553309	0.0
Q6657015	Q107711	0.0
Q6657015	Q10876	0.0
Q6657015	Q1092499	0.0
Q6657015	Q11024	0.021337117449999998
Q6657015	Q11028	0.03256245705
Q6657015	Q11398090	0.0
Q6657015	Q11436	0.4347882013
Q6657015	Q11446	0.4457736795
Q6657015	Q1145328	0.03193477965
Q6657015	Q11499147	0.0
Q6657015	Q11499267	0.0145227611
Q6657015	Q11563	0.02436743005
Q6657015	Q1174599	0.0
Q6657015	Q11822042	0.0175035103
Q6657015	Q1184840	0.4598996862
Q6657015	Q1194773	0.44316473209999996
Q6657015	Q11974939	0.07860491459999999
Q6657015	Q12136	0.018055013199999997
Q6657015	Q121998	0.045326857600000006
Q6657015	Q12280	0.18438385625
Q6657015	Q1229765	0.45077827405000004
Q6657015	Q123705	0.08724190005
Q6657015	Q1244442	0.09177961330000001
Q6657015	Q124757	0.0
Q6657015	Q1251441	0.0592056157
Q6657015	Q12518	0.09467925115
Q6657015	Q127197	0.3921326171
Q6657015	Q127771	0.33967418559999996
Q6657015	Q12796	0.40818022875000004
Q6657015	Q12876	0.33445332405
Q6657015	Q12909644	0.01781240385
Q6657015	Q1292279	0.04107549835
Q6657015	Q1307347	0.2224781283
Q6657015	Q131257	0.2036823713
Q6657015	Q132050	0.0466985419
Q6657015	Q13226383	0.1161576138
Q6657015	Q13235160	0.0
Q6657015	Q1333024	0.43297610965
Q6657015	Q1339847	0.015751171050000002
Q6657015	Q13402009	0.07769789615
Q6657015	Q134808	0.25006617085000005
Q6657015	Q1351647	0.0
Q6657015	Q1355821	0.0
Q6657015	Q1360677	0.0
Q6657015	Q1368	0.2982337281
Q6657015	Q1399332	0.0
Q6657015	Q1403016	0.0
Q6657015	Q1414937	0.0
Q6657015	Q1420	0.43222144355000003
Q6657015	Q1445518	0.3466717974
Q6657015	Q1454723	0.05151530075
Q6657015	Q14660	0.18626002775
Q6657015	Q15265344	0.0899067041
Q6657015	Q15290	0.0366633662
Q6657015	Q153936	0.0
Q6657015	Q15401930	0.1130959045
Q6657015	Q15618781	0.478775958
