document_id	document_element_or_keyframe_id	modality	region	type
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_46	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_47	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_48	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_49	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_50	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_51	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_52	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_53	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_54	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_55	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_56	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_57	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_58	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_59	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_60	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_61	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_62	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_63	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_64	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_328	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_329	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_330	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_331	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_332	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_333	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_334	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_335	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_336	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_337	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_338	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_339	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_340	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_341	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_342	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_343	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_344	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_345	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	GPE.UrbanArea.City
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	ORG.MilitaryOrganization
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	PER
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	PER.Politician.HeadOfGovernment
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	PER.ProfessionalPosition.Journalist
KC003A59I	KC003A59K_346	video	(0,0)-(720,405)	SID.Political.Opposition
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	BAL
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Conflict.Attack
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Conflict.Attack.FirearmAttack
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Contact.MediaStatement
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Contact.MediaStatement.Broadcast
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Contact.PublicStatementInPerson.Broadcast
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Disaster.FireExplosion.FireExplosion
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Evaluate.Sentiment.Negative
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Evaluate.Sentiment.Positive
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	FAC.Building
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	FAC.Building.School
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	FAC.Building.VotingFacility
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	GPE.Country.Country
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	GPE.ProvinceState.ProvinceState
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	GPE.UrbanArea.City
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	GenericCrime.GenericCrime.GenericCrime
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Government.Vote
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Government.Vote.CastVote
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Inspection.SensoryObserve.MonitorElection
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	LOC
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	LOC.Position.Neighborhood
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Life.Die.DeathCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Life.Injure.InjuryCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Measurement.Size.Count
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Measurement.Size.Percentage
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	Movement.TransportPerson.PreventEntry
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	ORG.Government
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.Combatant
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.Police
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.Politician
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.ProfessionalPosition
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.ProfessionalPosition.Journalist
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PER.Protester
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	PersonalSocial.Role.ProfessionalRole
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	RES.NumberPercentageVotes.NumberPercentageVotes
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	RES.TurnoutVoters.TurnoutVoters
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	SID.Political.Opposition
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	VAL.Number.Number
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	WEA
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	WEA.Bullets
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	WEA.Bullets.RubberBullets
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	WEA.Club
KC003A6NA	KC003ADT2	text	(2350,0)-(3543,0)	WEA.Gas.TearGas
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	BAL
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Conflict.Attack
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Conflict.Attack.FirearmAttack
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Contact.MediaStatement
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Contact.MediaStatement.Broadcast
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Contact.PublicStatementInPerson.Broadcast
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Disaster.FireExplosion.FireExplosion
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Evaluate.Sentiment.Negative
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Evaluate.Sentiment.Positive
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	FAC.Building
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	FAC.Building.School
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	FAC.Building.VotingFacility
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	GPE.Country.Country
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	GPE.ProvinceState.ProvinceState
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	GPE.UrbanArea.City
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	GenericCrime.GenericCrime.GenericCrime
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Government.Vote
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Government.Vote.CastVote
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Inspection.SensoryObserve.MonitorElection
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	LOC
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	LOC.Position.Neighborhood
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Life.Die.DeathCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Life.Injure.InjuryCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Measurement.Size.Count
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Measurement.Size.Percentage
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	Movement.TransportPerson.PreventEntry
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	ORG.Government
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.Combatant
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.Police
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.Politician
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.ProfessionalPosition
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.ProfessionalPosition.Journalist
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PER.Protester
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	PersonalSocial.Role.ProfessionalRole
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	RES.NumberPercentageVotes.NumberPercentageVotes
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	RES.TurnoutVoters.TurnoutVoters
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	SID.Political.Opposition
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	VAL.Number.Number
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	WEA
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	WEA.Bullets
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	WEA.Bullets.RubberBullets
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	WEA.Club
KC003A6NA	KC003ADT2	text	(3679,0)-(4270,0)	WEA.Gas.TearGas
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	BAL
